time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-04-26T02:32:28Z,161,0,0,0,0,0,23082164,1467,19936275,0,0,0,0,0,0,3052,0,0,0,0,0,0,0,1063,16,0,-284,1,5,1744,0,0,0,0,0, ,0,0,0,0,0,0,2726,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,41328408,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,2439,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:33:28Z,161,0,0,0,0,0,23171884,1467,20025995,0,0,0,0,0,0,4044,0,0,0,0,0,0,0,1071,16,0,-282,1,5,1817,0,0,0,0,0, ,0,0,0,0,0,0,3722,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,39406512,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,3437,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:34:28Z,161,0,0,0,0,0,23239500,1467,20093611,0,0,0,0,0,0,5650,0,0,0,0,0,0,0,1076,16,0,-280,1,5,2188,0,0,0,0,0, ,0,0,0,0,0,0,5338,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,49730688,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,5063,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:35:28Z,161,0,0,0,0,0,23304044,1467,20158155,0,0,0,0,0,0,2657,0,0,0,0,0,0,0,1080,16,0,-278,1,5,1507,0,0,0,0,0, ,0,0,0,0,0,0,2333,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,50215592,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,2045,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:36:28Z,161,0,0,0,0,0,23387892,1467,20242003,0,0,0,0,0,0,4176,0,0,0,0,0,0,0,1085,16,0,-276,1,5,2184,0,0,0,0,0, ,0,0,0,0,0,0,3850,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,65750328,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,3559,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:37:28Z,161,0,0,0,0,0,23465924,1467,20320035,0,0,0,0,0,0,3870,0,0,0,0,0,0,0,1092,16,0,-275,1,5,1846,0,0,0,0,0, ,0,0,0,0,0,0,3542,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,64993640,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3254,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:38:28Z,161,0,0,0,0,0,23554532,1467,20408643,0,0,0,0,0,0,2509,0,0,0,0,0,0,0,1099,16,0,-273,1,5,1391,0,0,0,0,0, ,0,0,0,0,0,0,2176,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,60370536,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,1878,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:39:28Z,161,0,0,0,0,0,23640060,1467,20494171,0,0,0,0,0,0,4375,0,0,0,0,0,0,0,1106,16,0,-271,1,5,2544,0,0,0,0,0, ,0,0,0,0,0,0,4054,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,60007560,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3766,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:40:28Z,161,0,0,0,0,0,23699884,1467,20553995,0,0,0,0,0,0,4495,0,0,0,0,0,0,0,1111,16,0,-268,1,6,2526,0,0,0,0,0, ,0,0,0,0,0,0,4179,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,54176864,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3908,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:41:28Z,161,0,0,0,0,0,23779684,1467,20633795,0,0,0,0,0,0,2581,0,0,0,0,0,0,0,1114,18,0,-266,1,6,1291,0,0,0,0,0, ,0,0,0,0,0,0,2281,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,50228448,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,1961,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:42:28Z,161,0,0,0,0,0,23859836,1467,20713947,0,0,0,0,0,0,4203,0,0,0,0,0,0,0,1120,18,0,-264,1,6,2354,0,0,0,0,0, ,0,0,0,0,0,0,4193,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,64049888,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,3587,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:43:28Z,161,0,0,0,0,0,23893484,1467,20747595,0,0,0,0,0,0,23634,0,0,0,0,0,0,0,1120,18,0,-265,1,6,11338,0,0,0,0,0, ,0,0,0,0,0,0,23623,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,73,60499752,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,23155,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:44:28Z,161,0,0,0,0,0,23896804,1467,20750915,0,0,0,0,0,0,45663,0,0,0,0,0,0,0,1119,18,0,-269,1,6,22025,0,0,0,0,0, ,0,0,0,0,0,0,45651,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,132,47697632,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,45288,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:45:28Z,161,0,0,0,0,0,23932972,1467,20787083,0,0,0,0,0,0,41122,0,0,0,0,0,0,0,1119,18,0,-271,1,6,21728,0,0,0,0,0, ,0,0,0,0,0,0,41115,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,142,49306544,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,40706,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:46:28Z,161,0,0,0,0,0,23952652,1467,20806763,0,0,0,0,0,0,44667,0,0,0,0,0,0,0,1122,18,0,-274,1,6,21993,0,0,0,0,0, ,0,0,0,0,0,0,44657,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,138,61761424,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,44241,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:47:28Z,161,0,0,0,0,0,23948748,1467,20802859,0,0,0,0,0,0,52664,0,0,0,0,0,0,0,1120,18,0,-277,1,6,21570,0,0,0,0,0, ,0,0,0,0,0,0,52654,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,153,61054264,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,52305,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:48:28Z,161,0,0,0,0,0,23981556,1467,20835667,0,0,0,0,0,0,42301,0,0,0,0,0,0,0,1122,18,0,-279,1,6,21873,0,0,0,0,0, ,0,0,0,0,0,0,42292,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,153,62678336,-1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,41873,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:49:28Z,161,0,0,0,0,0,24013932,1467,20868043,0,0,0,0,0,0,40156,0,0,0,0,0,0,0,1125,18,0,-283,1,6,22321,0,0,0,0,0, ,0,0,0,0,0,0,40146,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,117,76052128,-1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39703,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:50:28Z,161,0,0,0,0,0,24033124,1467,20887235,0,0,0,0,0,0,47125,0,0,0,0,0,0,0,1127,18,0,-286,1,6,22326,0,0,0,0,0, ,0,0,0,0,0,0,47115,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,162,64074840,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,46726,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:51:28Z,161,0,0,0,0,0,24060076,1467,20914187,0,0,0,0,0,0,49485,0,0,0,0,0,0,0,1127,18,0,-289,1,6,22214,0,0,0,0,0, ,0,0,0,0,0,0,49475,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,140,77522512,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,49088,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:52:28Z,161,0,0,0,0,0,24088252,1467,20942363,0,0,0,0,0,0,38162,0,0,0,0,0,0,0,1130,18,0,-292,1,6,21727,0,0,0,0,0, ,0,0,0,0,0,0,38152,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,144,67185568,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,37722,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:53:28Z,161,0,0,0,0,0,24110004,1467,20964115,0,0,0,0,0,0,39848,0,0,0,0,0,0,0,1129,18,0,-295,1,6,22773,0,0,0,0,0, ,0,0,0,0,0,0,39838,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,159,63685216,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39388,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:54:28Z,161,0,0,0,0,0,24144156,1467,20998267,0,0,0,0,0,0,41508,0,0,0,0,0,0,0,1131,18,0,-298,1,6,22512,0,0,0,0,0, ,0,0,0,0,0,0,41498,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,187,63291416,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,41053,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:55:28Z,161,0,0,0,0,0,24164660,1467,21018771,0,0,0,0,0,0,39869,0,0,0,0,0,0,0,1130,18,0,-301,1,6,21803,0,0,0,0,0, ,0,0,0,0,0,0,39860,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,183,90490776,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39391,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:56:28Z,161,0,0,0,0,0,24191916,1467,21046027,0,0,0,0,0,0,36757,0,0,0,0,0,0,0,1132,19,0,-304,1,6,22196,0,0,0,0,0, ,0,0,0,0,0,0,36747,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,171,85061664,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,36338,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:57:28Z,161,0,0,0,0,0,24233204,1467,21087315,0,0,0,0,0,0,42035,0,0,0,0,0,0,0,1133,19,0,-307,1,6,21910,0,0,0,0,0, ,0,0,0,0,0,0,42025,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,186,91722184,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,41553,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:58:28Z,161,0,0,0,0,0,24243996,1467,21098107,0,0,0,0,0,0,39523,0,0,0,0,0,0,0,1131,19,0,-310,1,6,22655,0,0,0,0,0, ,0,0,0,0,0,0,39513,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,181,69264480,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39132,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T02:59:28Z,161,0,0,0,0,0,24264764,1467,21118875,0,0,0,0,0,0,39610,0,0,0,0,0,0,0,1132,19,0,-313,1,6,22274,0,0,0,0,0, ,0,0,0,0,0,0,39600,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,130,78794952,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39192,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T03:00:28Z,161,0,0,0,0,0,24268044,1467,21122155,0,0,0,0,0,0,41177,0,0,0,0,0,0,0,1131,19,0,-316,1,6,22531,0,0,0,0,0, ,0,0,0,0,0,0,41167,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,173,73533056,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,40775,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26T03:01:28Z,161,0,0,0,0,0,24296852,1467,21150963,0,0,0,0,0,0,39625,0,0,0,0,0,0,0,1134,19,0,-319,1,6,22590,0,0,0,0,0, ,0,0,0,0,0,0,39615,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524689542573,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,148,73529832,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,39155,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
